id,name,status,physical_verification,source_url,evidence_file,checked_at,osm_last_edit,osm_version,survey_dates,positive_tags,review_flags,opening_hours,website,website_checked,lat,lon,tag_changes,next_action
way/525570437,Praktek Dokter Umum dr. Devy,tag_supported,not_verified,https://www.openstreetmap.org/way/525570437,batch-6.json,2026-09-05T10:24:51.878712+00:00,2018-12-12T05:24:45Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]","Mo-Fr 07:00-11:00,16:00-20:00",,False,-6.135785,106.8424907,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/525766019,Rumah Sakit Duta Indah,tag_supported,not_verified,https://www.openstreetmap.org/way/525766019,batch-6.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T08:25:08Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1385261,106.783809,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/525830969,Apotek Mitra Sehat,tag_supported,not_verified,https://www.openstreetmap.org/way/525830969,batch-6.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T06:46:05Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1357497,106.8329445,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/526051882,Rumah Sakit Islam Jakarta,tag_supported,not_verified,https://www.openstreetmap.org/way/526051882,batch-6.json,2026-09-05T10:24:51.878712+00:00,2021-03-16T04:24:39Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.13979,106.9207828,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/526051913,Puskesmas Kecamatan Cilincing,tag_supported,not_verified,https://www.openstreetmap.org/way/526051913,batch-6.json,2026-09-05T10:24:51.878712+00:00,2023-02-21T04:16:05Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 08:00-16:00,,False,-6.1483289,106.9242106,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/526081060,Rumah Sakit Firdaus,tag_supported,not_verified,https://www.openstreetmap.org/way/526081060,batch-6.json,2026-09-05T10:24:51.878712+00:00,2026-06-25T22:58:44Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1561392,106.9230698,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/526123125,Praktek Dokter Umum Dokter Halim,tag_supported,not_verified,https://www.openstreetmap.org/way/526123125,batch-6.json,2026-09-05T10:24:51.878712+00:00,2018-12-12T05:24:45Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",17:00-20:00,,False,-6.1337456,106.8440172,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/526636683,Puskesmas Kelurahan Kali Baru,tag_supported,not_verified,https://www.openstreetmap.org/way/526636683,batch-6.json,2026-09-05T10:24:51.878712+00:00,2024-05-11T01:05:17Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Sa 08:00-16:00,,False,-6.1018981,106.9291477,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/526701941,Rumah Sakit Hermina Podomoro,tag_supported,not_verified,https://www.openstreetmap.org/way/526701941,batch-6.json,2026-09-05T10:24:51.878712+00:00,2020-03-30T10:04:58Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1455484,106.8613679,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/526701955,Rumah Sakit Royal Progress,tag_supported,not_verified,https://www.openstreetmap.org/way/526701955,batch-6.json,2026-09-05T10:24:51.878712+00:00,2020-03-24T07:48:04Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1394485,106.8654705,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/527415739,Shell,tag_supported,not_verified,https://www.openstreetmap.org/way/527415739,batch-6.json,2026-09-05T10:24:51.878712+00:00,2024-05-04T13:26:18Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1786839,106.7290679,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/528008117,Toko Kopi TUKU - Bintaro,tag_supported,not_verified,https://www.openstreetmap.org/way/528008117,batch-6.json,2026-09-05T10:24:51.878712+00:00,2026-05-03T19:31:57Z,6,"{""check_date"": ""2026-02-12""}","[""wheelchair=yes""]",[],Mo-Su 07:00-21:00,https://tuku.coffee/,False,-6.2697697,106.7545502,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/528379762,Puskesmas Kelurahan Sunter Jaya II,tag_supported,not_verified,https://www.openstreetmap.org/way/528379762,batch-6.json,2026-09-05T10:24:51.878712+00:00,2024-07-09T02:46:58Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1526378,106.8718866,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/529341836,Goodrich Suites,tag_supported,not_verified,https://www.openstreetmap.org/way/529341836,batch-6.json,2026-09-05T10:24:51.878712+00:00,2023-09-27T14:17:25Z,3,"{""check_date"": ""2023-09-27""}","[""wheelchair=yes""]",[],,https://goodrichsuites.com,False,-6.2644627,106.8087091,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/529457492,Klinik Almira Medika,tag_supported,not_verified,https://www.openstreetmap.org/way/529457492,batch-6.json,2026-09-05T10:24:51.878712+00:00,2018-12-04T06:37:07Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 16:00-21:00,,False,-6.1172367,106.8740146,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/532106110,Optik dan Dokter Gigi Sejahtera,tag_supported,not_verified,https://www.openstreetmap.org/way/532106110,batch-6.json,2026-09-05T10:24:51.878712+00:00,2023-02-21T03:19:51Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Sa 10:00-21:00,,False,-6.1399939,106.8596673,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/538319726,Plaza Indonesia,tag_supported,not_verified,https://www.openstreetmap.org/way/538319726,batch-6.json,2026-09-05T10:24:51.878712+00:00,2026-08-15T18:26:41Z,14,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 10:00-22:00,,False,-6.1934514,106.8218829,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/555005856,Taman Asri Park,tag_supported,not_verified,https://www.openstreetmap.org/way/555005856,batch-6.json,2026-09-05T10:24:51.878712+00:00,2020-03-05T05:47:30Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2451633,106.7318004,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/563917065,Eco Skywalk,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/way/563917065,batch-6.json,2026-09-05T10:24:51.878712+00:00,2026-05-07T22:17:13Z,9,{},"[""wheelchair=yes""]","[""indoor_or_level_requires_entrance_check"", ""no_recorded_accessibility_survey_date""]",,,False,-6.1766283,106.7904451,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/564196321,Super Indo,tag_supported,not_verified,https://www.openstreetmap.org/way/564196321,batch-6.json,2026-09-05T10:24:51.878712+00:00,2026-06-18T15:06:43Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",08:00-21:00,,False,-6.3137658,106.7001542,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/652175771,Klinik Pratama,tag_supported,not_verified,https://www.openstreetmap.org/way/652175771,batch-6.json,2026-09-05T10:24:51.878712+00:00,2023-02-21T03:34:33Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Sa 09:00-19:00,,False,-6.1424122,106.8627247,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/652581662,Bidan Musripah,tag_supported,not_verified,https://www.openstreetmap.org/way/652581662,batch-6.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T06:46:03Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1344347,106.8362736,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/652989473,Rumah Duka Grand Heaven,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/way/652989473,batch-6.json,2026-09-05T10:24:51.878712+00:00,2019-06-03T17:19:18Z,2,{},"[""wheelchair=designated"", ""toilets:wheelchair=yes""]","[""toilets:access=customers"", ""no_recorded_accessibility_survey_date""]",24/7,https://heaven.co.id,False,-6.1278034,106.7953336,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/684767704,D'COST,tag_supported,not_verified,https://www.openstreetmap.org/way/684767704,batch-6.json,2026-09-05T10:24:51.878712+00:00,2019-04-19T11:44:30Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2731331,106.7426468,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/686060359,STD RM Sederhana,tag_supported,not_verified,https://www.openstreetmap.org/way/686060359,batch-6.json,2026-09-05T10:24:51.878712+00:00,2026-03-16T14:45:18Z,5,"{""check_date"": ""2026-03-16""}","[""wheelchair=yes""]",[],Mo-Su 08:00-22:00,https://www.restoransederhana.id/,False,-6.174009,106.7833575,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/720893943,Kantor Pos Jatimakmur,tag_supported,not_verified,https://www.openstreetmap.org/way/720893943,batch-6.json,2026-09-05T10:24:51.878712+00:00,2023-11-29T04:17:23Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2782539,106.9335363,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/757092682,"SPBU Sukabakti, Ciputat",tag_supported,not_verified,https://www.openstreetmap.org/way/757092682,batch-6.json,2026-09-05T10:24:51.878712+00:00,2025-09-22T11:08:26Z,8,"{""check_date"": ""2025-09-22""}","[""wheelchair=yes""]",[],24/7,,False,-6.3062054,106.7189477,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/760257805,,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/way/760257805,batch-6.json,2026-09-05T10:24:51.878712+00:00,2025-05-27T13:35:15Z,5,{},"[""wheelchair=yes""]","[""access=private"", ""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2132639,106.8020992,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/762285018,Pertamina,tag_supported,not_verified,https://www.openstreetmap.org/way/762285018,batch-6.json,2026-09-05T10:24:51.878712+00:00,2025-10-16T07:52:05Z,6,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.3148218,106.7013869,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/779464592,,tag_supported,not_verified,https://www.openstreetmap.org/way/779464592,batch-6.json,2026-09-05T10:24:51.878712+00:00,2025-07-12T01:15:43Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2133657,106.802133,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/783792309,RSUD Bakti Pajajaran,tag_supported,not_verified,https://www.openstreetmap.org/way/783792309,batch-6.json,2026-09-05T10:24:51.878712+00:00,2026-07-13T11:02:58Z,5,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4736165,106.831803,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/809061541,GPIB Bahtera Iman,tag_supported,not_verified,https://www.openstreetmap.org/way/809061541,batch-6.json,2026-09-05T10:24:51.878712+00:00,2026-06-17T03:44:25Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3103297,106.7133642,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/809067497,Kepolisian Sub Sektor Serua,tag_supported,not_verified,https://www.openstreetmap.org/way/809067497,batch-6.json,2026-09-05T10:24:51.878712+00:00,2025-10-16T19:09:37Z,5,"{""check_date"": ""2025-09-19""}","[""wheelchair=yes""]",[],24/7,,False,-6.3093303,106.7192673,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/816911324,Gelanggang Olahraga Ciputat,tag_supported,not_verified,https://www.openstreetmap.org/way/816911324,batch-6.json,2026-09-05T10:24:51.878712+00:00,2025-11-11T18:02:12Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3105332,106.7468642,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/816911326,Koramil 06 Ciputat,tag_supported,not_verified,https://www.openstreetmap.org/way/816911326,batch-6.json,2026-09-05T10:24:51.878712+00:00,2023-08-22T02:44:26Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3107634,106.7470011,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/844309112,,tag_supported,not_verified,https://www.openstreetmap.org/way/844309112,batch-6.json,2026-09-05T10:24:51.878712+00:00,2025-01-28T03:07:14Z,3,{},"[""ramp:wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1042965,106.77123,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/877546087,McDonald's,tag_supported,not_verified,https://www.openstreetmap.org/way/877546087,batch-6.json,2026-09-05T10:24:51.878712+00:00,2025-10-16T07:43:31Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.3144213,106.7004725,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/881957189,Jakarta International Stadium,tag_supported,not_verified,https://www.openstreetmap.org/way/881957189,batch-6.json,2026-09-05T10:24:51.878712+00:00,2023-09-03T10:48:04Z,6,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1250992,106.8602007,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/883255313,,tag_supported,not_verified,https://www.openstreetmap.org/way/883255313,batch-6.json,2026-09-05T10:24:51.878712+00:00,2020-12-10T14:32:38Z,1,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2545063,106.8554158,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/883255314,,tag_supported,not_verified,https://www.openstreetmap.org/way/883255314,batch-6.json,2026-09-05T10:24:51.878712+00:00,2020-12-10T14:32:38Z,1,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2545523,106.85552,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/905258628,,tag_supported,not_verified,https://www.openstreetmap.org/way/905258628,batch-7.json,2026-09-05T10:24:51.878712+00:00,2026-05-27T13:54:35Z,3,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2102682,106.8508538,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/917333594,RSUD Pasar Minggu Jakarta,tag_supported,not_verified,https://www.openstreetmap.org/way/917333594,batch-7.json,2026-09-05T10:24:51.878712+00:00,2026-06-22T07:38:40Z,7,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,https://rsudpasarminggu.jakarta.go.id/,False,-6.293984,106.8198692,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/927020149,Rumah Sakit Pusat Otak Nasional Prof. Dr. dr. Mahar Mardjono Jakarta,tag_supported,not_verified,https://www.openstreetmap.org/way/927020149,batch-7.json,2026-09-05T10:24:51.878712+00:00,2026-07-06T10:52:46Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,http://www.rspon.go.id/,False,-6.2463095,106.8696599,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/933772265,RS Prikasih,tag_supported,not_verified,https://www.openstreetmap.org/way/933772265,batch-7.json,2026-09-05T10:24:51.878712+00:00,2022-09-23T10:24:01Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.3144209,106.7941713,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/974882100,Grand Indonesia Shopping Town,tag_supported,not_verified,https://www.openstreetmap.org/way/974882100,batch-7.json,2026-09-05T10:24:51.878712+00:00,2026-05-05T23:26:20Z,17,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 10:00-22:00,,False,-6.1957623,106.8208806,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1018930689,,tag_supported,not_verified,https://www.openstreetmap.org/way/1018930689,batch-7.json,2026-09-05T10:24:51.878712+00:00,2022-01-07T01:04:21Z,1,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.2101691,106.850602,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1062632843,Gedung Pastoral Yohanes Paulus II,tag_supported,not_verified,https://www.openstreetmap.org/way/1062632843,batch-7.json,2026-09-05T10:24:51.878712+00:00,2026-05-20T07:35:25Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.4009125,106.8219251,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1098486518,Darussa'adah,tag_supported,not_verified,https://www.openstreetmap.org/way/1098486518,batch-7.json,2026-09-05T10:24:51.878712+00:00,2022-12-14T18:03:44Z,2,{},"[""wheelchair=designated""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2310378,106.7071474,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1102570742,Area Parkir Internal FISIP UI - Gedung F,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/way/1102570742,batch-7.json,2026-09-05T10:24:51.878712+00:00,2022-10-10T10:37:28Z,1,{},"[""wheelchair=yes""]","[""access=permit"", ""no_recorded_accessibility_survey_date""]",Mo-Fr 07:00-21:00,,False,-6.3617729,106.8292252,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1102570743,Area Parkir Internal FISIP UI - Gedung Nusantara,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/way/1102570743,batch-7.json,2026-09-05T10:24:51.878712+00:00,2022-10-10T10:37:28Z,1,{},"[""wheelchair=yes""]","[""access=permit"", ""no_recorded_accessibility_survey_date""]",Mo-Fr 07:00-21:00,,False,-6.3635558,106.8290543,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1118500925,Kantor Sub Sektor Kranji,tag_supported,not_verified,https://www.openstreetmap.org/way/1118500925,batch-7.json,2026-09-05T10:24:51.878712+00:00,2022-12-01T01:54:19Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2254363,106.9706546,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1144304535,Stasiun Bojong Indah,tag_supported,not_verified,https://www.openstreetmap.org/way/1144304535,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-01-05T02:40:09Z,5,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1601817,106.7361677,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1159366633,,tag_supported,not_verified,https://www.openstreetmap.org/way/1159366633,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T11:21:32Z,4,{},"[""ramp:wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1743927,106.8269025,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1159366635,,tag_supported,not_verified,https://www.openstreetmap.org/way/1159366635,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T11:20:46Z,4,{},"[""ramp:wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1744042,106.8274742,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1159366638,,tag_supported,not_verified,https://www.openstreetmap.org/way/1159366638,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T07:58:19Z,5,{},"[""ramp:wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1751283,106.8281708,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1159366640,,tag_supported,not_verified,https://www.openstreetmap.org/way/1159366640,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T07:57:29Z,4,{},"[""ramp:wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1757162,106.828165,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1159366644,,tag_supported,not_verified,https://www.openstreetmap.org/way/1159366644,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T11:22:26Z,4,{},"[""ramp:wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1750932,106.8261608,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1159369426,,tag_supported,not_verified,https://www.openstreetmap.org/way/1159369426,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T11:20:07Z,5,{},"[""ramp:wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1764133,106.8274396,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1159369427,,tag_supported,not_verified,https://www.openstreetmap.org/way/1159369427,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T11:19:38Z,5,{},"[""ramp:wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.176405,106.8268621,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1159369429,,tag_supported,not_verified,https://www.openstreetmap.org/way/1159369429,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T11:22:17Z,5,{},"[""ramp:wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1756776,106.8261606,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1160410906,,tag_supported,not_verified,https://www.openstreetmap.org/way/1160410906,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T07:48:56Z,8,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1776814,106.8261581,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1160591727,,tag_supported,not_verified,https://www.openstreetmap.org/way/1160591727,batch-7.json,2026-09-05T10:24:51.878712+00:00,2026-03-19T21:19:33Z,3,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1801381,106.8250941,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1160591731,,tag_supported,not_verified,https://www.openstreetmap.org/way/1160591731,batch-7.json,2026-09-05T10:24:51.878712+00:00,2023-09-14T10:11:12Z,3,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1804603,106.826609,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1160607644,,tag_supported,not_verified,https://www.openstreetmap.org/way/1160607644,batch-7.json,2026-09-05T10:24:51.878712+00:00,2023-04-08T04:08:43Z,1,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1802363,106.8272973,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1174957833,,tag_supported,not_verified,https://www.openstreetmap.org/way/1174957833,batch-7.json,2026-09-05T10:24:51.878712+00:00,2024-02-16T07:45:49Z,3,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.1787936,106.824802,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1193274356,Kedutaan Besar Britania Raya,tag_supported,not_verified,https://www.openstreetmap.org/way/1193274356,batch-7.json,2026-09-05T10:24:51.878712+00:00,2026-07-30T02:11:07Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]","open ""By appointment only""",https://www.gov.uk/world/organisations/british-embassy-jakarta,False,-6.2307341,106.8344752,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1193537785,,tag_supported,not_verified,https://www.openstreetmap.org/way/1193537785,batch-7.json,2026-09-05T10:24:51.878712+00:00,2023-07-31T11:50:07Z,1,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.3191342,106.6812683,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
way/1193537792,,tag_supported,not_verified,https://www.openstreetmap.org/way/1193537792,batch-7.json,2026-09-05T10:24:51.878712+00:00,2023-07-31T12:24:51Z,2,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",,,False,-6.3221799,106.6829981,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
